student_id,gender,region,filiere,reason_for_choice,is_repeater,brevet_avg,brevet_math,brevet_physics,brevet_science,brevet_arabic,brevet_langues,brevet_hfada,as1_avg_global,as1_math,as1_physics,as1_science,as1_arabic,as1_langues,as1_language_avg,as1_hfada,as2_avg_global,as2_math,as2_physics,as2_science,as2_arabic,as2_langues,as2_language_avg,as2_hfada,weekly_study_hours,study_consistency,time_essential_subjects,time_non_essential_subjects,private_tutoring_hours,exam_anxiety,health_state,family_support_score,learning_style,comprehension_speed,focus_level,weak_math,weak_physics,weak_science,weak_arabic,weak_langues,weak_hfada,problem_solving_gap,sleep_hours,stress_level,bac_avg,bac_mention,study_efficiency,grinder_index,time_allocation_ratio,resource_reliance,improvement_momentum,grade_volatility,stress_performance_ratio,sleep_debt,health_stress_index,family_support_strength,weakness_count,subject_balance,filiere_alignment,consistent_weak,efficient_stressed,repeater_penalty,kabylie_boost
1280,M,algiers,langues_etrangeres,interest,0,11.89,11.13,12.89,12.01,12.46,11.63,11.19,11.25,10.84,11.52,11.15,11.85,11.31,11.58,10.8,11.81,11.59,12.1,11.78,12.4,11.37,11.88,11.62,13,0.68,19,0,2,3,3,3,visual,3,2,0.23,0.19,0.21,0.17,0.24,0.23,0.21,7,2,11.71,passable,0.89,13.08,190.0,0.15,0.56,0.36,0.25,1,6,0.6,0,0.36,0.59,0.0,0.23,0,0
1281,F,blida,langues_etrangeres,parents,0,13.72,13.06,13.32,13.98,14.15,13.69,14.15,12.88,11.89,12.61,12.48,13.61,13.05,13.33,13.67,13.39,12.98,13.38,13.33,13.7,13.77,13.74,13.16,11,0.92,14,0,2,2,5,5,practice_based,4,4,0.13,0.11,0.11,0.09,0.08,0.12,0.12,8,2,13.5,assez_bien,1.22,8.36,140.0,0.18,0.5,0.29,0.15,0,2,1.0,0,0.29,0.69,0.0,0.18,0,0
1282,M,algiers,langues_etrangeres,parents,0,11.19,10.52,11.79,11.72,11.24,10.54,11.33,10.31,9.13,10.48,11.56,9.94,10.17,10.06,10.58,10.99,11.4,11.15,11.47,11.04,10.56,10.8,10.34,17,0.62,16,1,0,3,4,4,auditory,3,3,0.24,0.26,0.24,0.26,0.3,0.31,0.25,8,3,10.77,passable,0.63,23.3,14.55,0.0,0.68,0.32,0.28,0,6,0.8,0,0.32,0.54,0.0,0.17,0,0
1283,M,bejaia,langues_etrangeres,interest,0,10.45,10.0,11.33,10.49,10.0,10.88,10.01,9.34,7.99,10.05,8.91,9.49,10.11,9.8,9.48,9.74,9.23,10.24,9.6,10.16,9.86,10.01,9.38,28,0.35,16,12,2,3,2,2,practice_based,3,1,0.38,0.32,0.36,0.32,0.34,0.37,0.35,6,3,9.73,echec,0.35,62.73,1.32,0.07,0.41,0.37,0.31,2,12,0.4,0,0.37,0.5,0.0,0.11,0,1
1284,M,constantine,langues_etrangeres,interest,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.37,7.85,9.02,7.77,9.09,8.16,8.62,8.32,8.98,8.86,9.47,8.98,9.12,8.4,8.76,9.02,23,0.48,9,14,2,4,3,2,visual,3,3,0.41,0.37,0.4,0.39,0.44,0.4,0.39,7,5,8.93,echec,0.39,47.28,0.64,0.09,0.61,0.35,0.44,1,15,0.4,0,0.35,0.44,0.0,0.17,1,0
1285,F,blida,langues_etrangeres,interest,0,11.92,12.44,11.84,10.93,11.5,11.94,12.9,11.38,12.19,11.09,10.14,10.86,11.48,11.17,12.54,11.81,12.12,11.82,10.7,12.12,11.8,11.96,12.29,12,0.61,8,4,4,3,4,4,reading_writing,3,1,0.19,0.21,0.29,0.19,0.21,0.18,0.2,6,2,11.81,passable,0.98,11.15,1.95,0.33,0.43,0.53,0.25,2,4,0.8,0,0.53,0.6,0.0,0.25,0,0
1286,F,tlemcen,langues_etrangeres,interest,0,10.08,10.0,10.13,10.12,10.0,10.0,10.25,8.9,8.02,9.08,8.91,8.89,9.09,8.99,9.39,9.43,9.3,9.33,10.07,9.23,9.12,9.17,9.52,31,0.38,15,16,4,3,2,3,auditory,2,4,0.38,0.38,0.33,0.38,0.39,0.37,0.38,6,4,9.47,echec,0.3,76.66,0.93,0.13,0.53,0.34,0.31,2,16,0.6,0,0.34,0.46,0.0,0.1,0,0
1287,F,oran,langues_etrangeres,interest,0,10.67,11.95,11.35,10.0,10.0,10.0,10.71,9.56,9.39,9.75,9.46,9.28,9.48,9.38,10.02,10.28,10.34,10.59,9.98,10.31,10.02,10.17,10.46,31,0.42,6,25,2,4,3,2,reading_writing,4,3,0.31,0.29,0.33,0.31,0.33,0.3,0.3,6,5,10.29,passable,0.33,71.95,0.24,0.06,0.72,0.22,0.39,2,15,0.4,0,0.22,0.51,0.0,0.13,0,0
1288,M,tizi_ouzou,langues_etrangeres,interest,0,12.28,11.37,12.2,12.64,12.22,12.81,12.47,11.34,11.08,10.92,11.03,11.66,12.18,11.92,11.17,11.89,12.33,11.81,12.03,11.66,12.08,11.87,11.41,21,0.68,7,14,0,4,3,4,practice_based,4,5,0.18,0.21,0.2,0.22,0.19,0.24,0.2,6,3,12.09,passable,0.57,31.21,0.5,0.0,0.55,0.23,0.33,2,9,0.8,0,0.23,0.59,0.0,0.19,0,1
1289,F,constantine,langues_etrangeres,academic_guidance,0,12.25,12.16,12.96,11.25,12.12,12.64,12.38,11.55,11.1,11.84,10.82,11.8,12.04,11.92,11.72,11.68,11.62,12.15,10.99,11.69,12.02,11.85,11.62,19,0.68,6,13,0,3,3,3,visual,4,2,0.23,0.19,0.27,0.22,0.2,0.23,0.21,8,2,11.65,passable,0.61,26.76,0.46,0.0,0.13,0.4,0.26,0,6,0.6,0,0.4,0.59,0.0,0.16,0,0
1290,F,bejaia,langues_etrangeres,interest,0,14.41,15.86,14.68,14.04,13.57,13.2,15.08,13.64,14.14,14.22,13.14,13.24,12.7,12.97,14.42,13.8,13.97,13.32,13.31,13.83,13.88,13.85,14.51,8,0.85,11,0,0,2,5,5,practice_based,4,2,0.07,0.11,0.11,0.08,0.07,0.03,0.09,8,1,13.77,assez_bien,1.7,4.44,110.0,0.0,0.16,0.29,0.14,0,1,1.0,0,0.29,0.69,0.0,0.25,0,1
1291,F,blida,langues_etrangeres,parents,0,14.72,14.26,16.2,14.22,15.02,14.32,14.33,13.62,12.84,14.01,13.56,13.9,13.8,13.85,13.61,14.09,14.0,14.39,13.3,14.25,14.17,14.21,14.43,14,0.93,18,0,0,2,5,4,reading_writing,4,3,0.07,0.04,0.11,0.05,0.06,0.04,0.05,8,3,13.96,assez_bien,0.99,12.85,180.0,0.0,0.47,0.38,0.14,0,3,0.8,0,0.38,0.71,0.0,0.14,0,0
1292,M,algiers,langues_etrangeres,academic_guidance,0,10.31,10.18,10.0,10.0,10.26,10.81,10.61,9.37,9.74,8.68,8.42,9.38,10.03,9.71,9.97,9.82,9.85,9.62,9.45,9.91,9.96,9.93,10.14,29,0.43,6,23,0,4,3,2,reading_writing,2,1,0.34,0.36,0.37,0.34,0.34,0.32,0.35,6,3,9.81,echec,0.34,66.37,0.26,0.0,0.45,0.19,0.4,2,9,0.4,0,0.19,0.5,0.0,0.14,0,0
1293,F,oran,langues_etrangeres,grades_pressure,1,10.91,11.72,11.0,11.78,10.4,10.0,10.59,10.08,10.75,10.11,10.22,9.86,9.77,9.81,9.75,10.44,10.57,10.48,10.81,10.18,10.44,10.31,10.15,15,0.62,9,6,0,2,3,4,practice_based,2,3,0.3,0.3,0.28,0.32,0.3,0.32,0.3,6,3,10.42,passable,0.69,18.98,1.48,0.0,0.36,0.2,0.19,2,9,0.8,0,0.2,0.52,0.0,0.13,1,0
1294,M,blida,langues_etrangeres,interest,0,14.16,14.1,14.5,14.27,14.03,13.76,14.27,13.17,13.09,13.15,13.18,13.37,12.97,13.17,13.26,13.83,13.62,13.93,14.24,13.8,13.56,13.68,13.83,9,0.89,15,0,0,2,5,5,visual,2,1,0.09,0.07,0.05,0.08,0.1,0.08,0.08,9,1,13.57,assez_bien,1.49,5.65,150.0,0.0,0.66,0.24,0.15,0,1,1.0,0,0.24,0.68,0.0,0.22,0,0
1295,M,oran,langues_etrangeres,grades_pressure,1,10.58,11.75,10.0,10.27,10.17,11.17,10.11,9.94,11.09,9.16,9.72,9.73,10.52,10.13,9.45,10.53,11.28,10.15,9.64,11.06,11.25,11.15,9.83,13,0.5,16,0,2,4,4,4,practice_based,4,5,0.25,0.32,0.36,0.26,0.25,0.34,0.29,7,2,10.63,passable,0.81,14.27,160.0,0.15,0.59,0.66,0.37,1,4,0.8,0,0.66,0.56,0.0,0.3,1,0
1296,M,blida,langues_etrangeres,parents,0,10.17,10.0,11.02,10.0,10.0,10.0,10.0,8.53,7.86,9.6,8.65,7.86,8.89,8.37,8.34,9.06,8.91,9.88,9.07,8.26,9.61,8.94,8.63,30,0.43,15,15,0,4,3,3,reading_writing,3,1,0.41,0.34,0.4,0.45,0.36,0.42,0.37,5,5,8.88,echec,0.3,75.92,0.99,0.0,0.53,0.56,0.45,3,15,0.6,0,0.56,0.45,0.0,0.13,0,0
1297,M,oran,langues_etrangeres,friends,0,12.42,13.88,12.43,12.3,12.71,11.81,11.38,11.53,12.23,10.88,11.92,11.66,11.44,11.55,11.07,11.88,12.35,11.55,12.41,11.61,11.62,11.61,11.72,21,0.6,14,7,4,3,3,4,practice_based,4,1,0.18,0.23,0.17,0.23,0.23,0.22,0.2,7,3,11.8,passable,0.56,31.85,1.97,0.19,0.34,0.39,0.25,1,9,0.8,0,0.39,0.58,0.0,0.14,0,0
1298,F,oran,langues_etrangeres,interest,0,14.99,14.97,14.62,16.1,15.75,14.01,14.49,13.77,13.78,12.94,14.71,14.36,13.14,13.75,13.67,14.21,13.91,13.56,14.43,15.02,13.71,14.36,14.61,13,0.8,11,2,0,1,4,4,practice_based,2,3,0.07,0.1,0.04,0.0,0.09,0.03,0.08,8,1,14.05,bien,1.07,11.09,5.24,0.0,0.44,0.53,0.07,0,2,0.8,0,0.53,0.72,0.0,0.08,0,0
1299,M,constantine,langues_etrangeres,grades_pressure,0,11.34,11.09,11.07,11.39,10.91,11.2,12.39,10.8,10.09,10.89,10.67,10.33,10.93,10.63,11.86,11.34,10.97,11.68,10.65,11.25,11.34,11.29,12.14,15,0.64,15,0,0,3,3,4,visual,2,4,0.27,0.22,0.29,0.25,0.24,0.19,0.25,8,3,11.47,passable,0.76,17.45,150.0,0.0,0.54,0.35,0.26,0,9,0.8,0,0.35,0.56,0.0,0.2,0,0
1300,M,oran,langues_etrangeres,interest,0,11.17,10.68,11.1,11.57,11.8,10.0,11.89,10.36,10.5,9.94,10.09,10.81,9.62,10.22,11.22,10.97,10.92,10.7,11.21,11.22,10.52,10.87,11.23,21,0.73,16,5,6,3,4,3,visual,1,3,0.27,0.29,0.25,0.25,0.3,0.25,0.28,6,4,10.95,passable,0.52,33.92,3.14,0.28,0.6,0.27,0.27,2,8,0.6,0,0.27,0.54,0.0,0.14,0,0
1301,F,oran,langues_etrangeres,interest,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.93,7.46,7.57,7.25,8.93,9.05,8.99,7.32,8.59,8.6,8.88,7.59,9.38,9.0,9.19,8.1,21,0.35,15,6,2,3,2,3,reading_writing,2,3,0.43,0.41,0.49,0.37,0.4,0.46,0.42,5,4,9.07,echec,0.43,39.65,2.46,0.09,0.66,0.6,0.33,3,16,0.6,0,0.6,0.46,0.0,0.14,0,0
1302,M,tlemcen,langues_etrangeres,parents,0,12.15,11.53,12.25,12.28,12.79,12.07,11.96,11.28,11.11,11.52,10.67,11.94,11.36,11.65,11.05,11.79,12.05,12.22,11.05,11.78,11.85,11.81,11.77,16,0.63,13,3,0,2,3,3,practice_based,4,2,0.2,0.19,0.26,0.21,0.21,0.22,0.19,7,2,11.84,passable,0.74,19.15,4.19,0.0,0.51,0.4,0.17,1,6,0.6,0,0.4,0.59,0.0,0.12,0,0
1303,F,tizi_ouzou,langues_etrangeres,friends,0,10.13,10.0,10.04,10.0,10.7,10.04,10.0,9.15,8.85,9.23,8.64,10.07,9.21,9.64,8.91,9.73,9.53,9.57,9.7,9.93,9.89,9.91,9.74,25,0.48,15,10,0,4,3,2,reading_writing,1,2,0.36,0.36,0.35,0.34,0.34,0.35,0.36,6,4,9.64,echec,0.38,51.66,1.49,0.0,0.58,0.16,0.41,2,12,0.4,0,0.16,0.5,0.0,0.16,0,1
1304,F,tlemcen,langues_etrangeres,parents,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.33,9.48,7.55,8.29,8.39,7.92,8.16,8.33,8.81,9.72,8.62,9.01,8.67,8.12,8.4,8.73,28,0.37,5,23,4,4,3,3,practice_based,3,3,0.35,0.43,0.4,0.42,0.46,0.42,0.39,7,4,8.7,echec,0.31,68.37,0.22,0.14,0.48,0.53,0.45,1,12,0.6,0,0.53,0.42,0.0,0.14,0,0
1305,M,oran,langues_etrangeres,grades_pressure,0,13.78,14.43,13.85,13.41,13.34,14.24,13.39,13.04,13.4,12.9,12.5,12.91,13.37,13.14,13.15,13.2,13.69,13.29,12.45,13.41,13.33,13.37,13.01,8,0.87,11,0,0,1,5,4,auditory,4,4,0.09,0.11,0.17,0.11,0.11,0.13,0.1,8,2,13.14,assez_bien,1.62,4.65,110.0,0.0,0.16,0.42,0.08,0,2,0.8,0,0.42,0.67,0.0,0.12,0,0
1306,M,blida,langues_etrangeres,interest,0,10.29,11.44,10.08,10.0,10.22,10.0,10.0,8.78,9.66,8.33,8.15,9.82,8.86,9.34,7.89,9.27,10.28,8.89,8.82,9.4,9.77,9.58,8.47,18,0.31,8,10,2,4,3,3,practice_based,2,1,0.31,0.41,0.41,0.37,0.35,0.44,0.36,6,4,9.27,echec,0.51,29.4,0.79,0.11,0.49,0.55,0.43,2,12,0.6,0,0.55,0.48,0.0,0.22,0,0
1307,M,algiers,langues_etrangeres,interest,0,10.22,10.74,10.0,10.54,10.0,10.07,10.0,8.95,9.48,8.9,9.11,8.02,9.44,8.73,8.77,9.3,9.36,9.67,9.46,8.98,9.2,9.09,9.14,22,0.49,16,6,6,5,2,3,auditory,3,3,0.38,0.36,0.37,0.4,0.39,0.39,0.37,5,4,9.43,echec,0.43,41.77,2.62,0.27,0.35,0.23,0.52,3,16,0.6,0,0.23,0.45,0.0,0.22,0,0
1308,M,oran,langues_etrangeres,interest,0,10.17,10.0,10.0,10.03,10.0,10.96,10.0,8.78,9.21,7.25,8.63,8.71,10.24,9.47,8.65,9.5,9.05,8.91,10.33,9.29,9.99,9.64,9.41,18,0.31,5,13,6,5,3,2,auditory,2,3,0.4,0.41,0.31,0.38,0.33,0.37,0.4,5,4,9.55,echec,0.53,28.67,0.38,0.33,0.72,0.55,0.52,3,12,0.4,0,0.55,0.48,0.0,0.27,0,0
1309,M,oran,langues_etrangeres,interest,0,12.06,12.37,11.36,11.35,12.08,12.0,13.22,11.22,11.83,10.71,10.25,11.52,10.94,11.23,12.07,11.79,11.78,11.32,11.51,12.22,11.91,12.07,12.02,20,0.57,15,5,2,2,4,4,visual,2,3,0.21,0.25,0.23,0.19,0.21,0.2,0.23,7,4,11.88,passable,0.59,28.95,2.94,0.1,0.58,0.31,0.17,1,8,0.8,0,0.31,0.6,0.0,0.1,0,0
1310,F,tizi_ouzou,langues_etrangeres,interest,0,12.79,11.34,13.27,13.76,11.95,13.35,13.06,11.84,11.11,12.03,11.7,11.42,12.29,11.85,12.51,12.27,12.12,11.91,12.41,12.44,12.52,12.48,12.2,13,0.55,15,0,2,2,4,4,reading_writing,1,1,0.19,0.21,0.17,0.17,0.17,0.19,0.2,7,3,12.73,passable,0.97,12.13,150.0,0.15,0.42,0.23,0.16,1,6,0.8,0,0.23,0.62,0.0,0.15,0,1
1311,M,algiers,langues_etrangeres,grades_pressure,0,10.14,10.87,10.0,10.0,10.0,10.0,10.0,8.52,9.95,7.74,7.67,8.39,8.31,8.35,9.06,9.03,9.76,9.0,8.8,8.75,8.58,8.66,9.26,34,0.43,9,25,0,4,2,3,auditory,3,1,0.35,0.4,0.41,0.42,0.43,0.38,0.37,6,4,9.47,echec,0.28,90.03,0.36,0.0,0.51,0.41,0.42,2,16,0.6,0,0.41,0.43,0.0,0.12,0,0
1312,M,blida,langues_etrangeres,grades_pressure,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.32,7.85,7.88,8.68,8.33,8.37,8.35,8.8,8.83,8.66,8.54,9.55,8.55,8.63,8.59,9.08,34,0.39,8,26,6,4,2,2,visual,3,3,0.42,0.43,0.36,0.43,0.42,0.39,0.43,6,5,9.06,echec,0.27,92.99,0.31,0.18,0.52,0.38,0.44,2,20,0.4,0,0.38,0.43,0.0,0.12,0,0
1313,F,other,langues_etrangeres,parents,0,11.52,11.75,11.31,11.16,10.71,12.67,11.49,10.87,10.9,11.1,10.42,9.91,12.04,10.97,10.86,11.02,10.7,10.78,11.21,10.24,11.83,11.04,11.34,21,0.64,7,14,2,2,4,3,reading_writing,2,5,0.29,0.28,0.25,0.32,0.21,0.24,0.28,8,2,11.16,passable,0.53,33.38,0.5,0.09,0.15,0.54,0.18,0,4,0.6,0,0.54,0.55,0.0,0.09,0,0
1314,M,setif,langues_etrangeres,interest,0,13.51,14.21,13.37,15.3,13.61,13.12,11.46,12.68,13.57,12.48,13.01,13.25,12.52,12.88,11.27,13.15,13.55,12.91,13.24,13.17,13.32,13.25,12.71,19,0.68,7,12,4,2,4,4,visual,4,4,0.1,0.14,0.12,0.12,0.11,0.15,0.12,8,3,13.12,assez_bien,0.69,24.14,0.58,0.21,0.47,0.21,0.15,0,6,0.8,0,0.21,0.66,0.0,0.1,0,0
1315,M,tlemcen,langues_etrangeres,grades_pressure,0,10.05,10.0,10.0,10.32,10.0,10.0,10.0,9.17,9.18,8.99,9.35,9.0,8.68,8.84,9.85,9.48,9.88,9.26,8.78,9.44,9.4,9.42,10.13,33,0.5,9,24,2,3,3,3,practice_based,3,3,0.34,0.38,0.41,0.37,0.37,0.32,0.36,7,4,9.35,echec,0.28,86.29,0.37,0.06,0.31,0.35,0.32,1,12,0.6,0,0.35,0.47,0.0,0.09,0,0
1316,M,annaba,langues_etrangeres,interest,0,10.4,10.28,10.58,11.3,10.0,10.03,10.18,9.52,9.45,9.61,10.25,8.91,9.09,9.0,9.79,9.62,9.53,9.31,9.87,9.62,9.75,9.69,9.63,19,0.51,12,7,6,4,2,3,reading_writing,2,2,0.36,0.38,0.34,0.36,0.35,0.36,0.37,6,3,9.62,echec,0.5,31.48,1.69,0.31,0.1,0.19,0.41,2,12,0.6,0,0.19,0.48,0.0,0.21,0,0
1317,M,setif,langues_etrangeres,grades_pressure,0,10.3,10.0,10.0,10.78,10.0,10.0,11.05,8.97,8.36,8.24,9.74,8.86,8.76,8.81,9.86,9.61,9.85,9.55,9.44,9.24,9.36,9.3,10.22,30,0.45,6,24,0,3,2,3,reading_writing,3,3,0.34,0.36,0.37,0.38,0.38,0.32,0.35,5,3,9.49,echec,0.32,72.23,0.25,0.0,0.64,0.21,0.31,3,12,0.6,0,0.21,0.47,0.0,0.1,0,0
1318,M,tlemcen,langues_etrangeres,parents,0,10.39,10.0,10.43,10.98,10.0,10.93,10.0,9.55,9.19,10.18,10.52,8.82,10.42,9.62,8.18,9.6,10.02,9.82,9.82,8.68,10.27,9.48,8.95,20,0.38,9,11,0,5,3,2,auditory,2,1,0.33,0.35,0.35,0.42,0.32,0.4,0.34,6,4,9.81,echec,0.49,34.01,0.81,0.0,0.04,0.55,0.5,2,12,0.4,0,0.55,0.47,0.0,0.25,0,0
1319,M,oran,langues_etrangeres,interest,0,10.33,10.81,11.19,10.0,10.0,10.0,10.0,9.29,9.58,10.15,8.28,9.08,9.37,9.22,9.26,9.74,9.5,10.33,8.85,9.71,10.35,10.03,9.67,21,0.51,13,8,0,4,2,3,reading_writing,3,3,0.37,0.31,0.41,0.35,0.31,0.36,0.34,6,5,10.03,passable,0.48,36.49,1.6,0.0,0.45,0.56,0.39,2,20,0.6,0,0.56,0.5,0.0,0.19,0,0
1320,F,constantine,langues_etrangeres,parents,0,10.16,10.0,10.93,10.0,10.0,10.0,10.0,8.71,8.03,9.33,8.18,8.93,8.26,8.59,9.52,9.14,9.33,9.25,8.85,9.12,8.82,8.97,9.48,20,0.4,15,5,0,4,3,2,auditory,3,4,0.38,0.38,0.41,0.39,0.41,0.37,0.38,5,4,9.48,echec,0.47,35.0,2.94,0.0,0.43,0.21,0.42,3,12,0.4,0,0.21,0.45,0.0,0.2,0,0
1321,F,tizi_ouzou,langues_etrangeres,parents,1,10.5,10.91,10.0,10.0,11.42,10.67,10.0,9.39,9.18,8.87,8.51,9.99,10.26,10.12,9.56,9.9,10.03,9.8,9.91,9.73,10.09,9.91,9.82,22,0.51,14,8,2,4,3,2,visual,1,1,0.33,0.35,0.34,0.35,0.33,0.35,0.34,5,5,10.06,passable,0.46,39.63,1.73,0.09,0.5,0.13,0.39,3,15,0.4,0,0.13,0.5,0.0,0.18,1,1
1322,M,other,langues_etrangeres,interest,0,10.65,10.0,11.54,10.0,10.59,11.36,10.45,9.66,9.77,9.37,8.98,9.86,10.16,10.01,9.83,10.12,10.64,9.97,9.9,10.05,10.19,10.12,9.99,25,0.38,7,18,6,4,2,3,auditory,4,1,0.29,0.34,0.34,0.33,0.32,0.33,0.31,6,4,10.33,passable,0.41,48.85,0.39,0.24,0.46,0.26,0.38,2,16,0.6,0,0.26,0.51,0.0,0.16,0,0
1323,F,oran,langues_etrangeres,parents,0,11.54,10.61,11.7,10.47,12.52,12.83,11.1,11.04,10.68,10.85,10.19,12.16,12.2,12.18,10.17,11.37,11.07,11.71,11.06,11.99,11.38,11.68,11.03,16,0.7,19,0,0,3,3,3,auditory,1,3,0.26,0.22,0.26,0.2,0.24,0.26,0.24,7,3,11.26,passable,0.7,20.01,190.0,0.0,0.33,0.36,0.26,1,9,0.6,0,0.36,0.58,0.0,0.18,0,0
1324,M,tlemcen,langues_etrangeres,academic_guidance,0,10.82,10.0,10.72,12.39,10.41,10.48,10.93,9.63,8.19,9.76,10.62,9.43,10.14,9.79,9.64,10.27,9.18,10.3,10.76,10.19,10.51,10.35,10.68,23,0.51,10,13,0,3,2,2,visual,3,2,0.39,0.31,0.28,0.32,0.3,0.29,0.35,6,3,10.38,passable,0.45,41.86,0.76,0.0,0.64,0.54,0.29,2,12,0.4,0,0.54,0.52,0.0,0.13,0,0
1325,M,annaba,langues_etrangeres,interest,0,10.17,10.66,10.14,10.0,10.0,10.21,10.0,8.99,9.76,8.94,9.12,7.64,9.63,8.63,8.84,9.61,9.58,9.96,9.8,9.03,9.92,9.48,9.35,22,0.52,17,5,0,4,3,2,reading_writing,3,2,0.36,0.34,0.35,0.4,0.34,0.38,0.35,6,4,9.69,echec,0.44,40.85,3.33,0.0,0.62,0.34,0.41,2,12,0.4,0,0.34,0.47,0.0,0.18,0,0
1326,M,oran,langues_etrangeres,parents,0,10.88,10.0,11.15,11.27,10.5,11.38,10.98,10.37,9.6,9.96,11.22,10.61,10.55,10.58,10.26,10.81,10.26,10.58,11.46,10.73,11.01,10.87,10.83,13,0.57,6,7,0,2,3,3,auditory,1,2,0.32,0.29,0.24,0.28,0.27,0.28,0.31,7,3,10.75,passable,0.82,14.12,0.85,0.0,0.44,0.41,0.18,1,9,0.6,0,0.41,0.54,0.0,0.15,0,0
1327,M,setif,langues_etrangeres,parents,1,10.59,11.11,11.57,10.0,10.02,10.85,10.0,9.33,9.97,10.37,7.47,9.33,10.18,9.76,8.66,9.84,10.15,9.77,8.95,10.11,10.16,10.13,9.89,33,0.5,11,22,0,3,3,2,auditory,1,3,0.32,0.35,0.4,0.33,0.32,0.34,0.34,6,4,9.54,passable,0.29,85.01,0.5,0.0,0.51,0.46,0.31,2,12,0.4,0,0.46,0.51,0.0,0.09,1,0
1328,F,algiers,langues_etrangeres,grades_pressure,0,11.13,10.85,10.78,10.7,10.82,11.47,12.19,10.16,10.12,10.05,9.39,9.99,10.77,10.38,10.61,10.85,10.18,11.32,10.07,10.68,11.32,11.0,11.53,18,0.62,13,5,0,2,3,4,visual,1,4,0.32,0.25,0.33,0.29,0.25,0.23,0.28,7,2,11.05,passable,0.61,25.34,2.55,0.0,0.69,0.53,0.18,1,6,0.8,0,0.53,0.55,0.0,0.11,0,0
1329,F,tizi_ouzou,langues_etrangeres,interest,0,11.4,11.33,12.6,10.78,11.2,11.63,10.88,10.47,9.79,11.21,9.73,10.31,10.99,10.65,10.8,10.83,9.99,11.68,10.22,10.86,11.21,11.04,11.01,19,0.32,5,14,0,4,3,3,reading_writing,2,1,0.33,0.22,0.32,0.28,0.25,0.27,0.28,6,4,10.84,passable,0.57,28.46,0.35,0.0,0.36,0.62,0.37,2,12,0.6,0,0.62,0.55,0.0,0.21,0,1
1330,F,other,langues_etrangeres,parents,1,10.5,11.81,10.0,10.4,10.0,10.0,10.76,8.93,10.07,7.67,8.81,8.52,8.56,8.54,9.95,9.37,9.81,8.31,9.56,9.38,9.19,9.29,9.97,21,0.44,9,12,0,3,2,2,practice_based,3,3,0.35,0.45,0.36,0.37,0.39,0.34,0.4,5,3,9.61,passable,0.46,37.81,0.74,0.0,0.44,0.51,0.31,3,12,0.4,0,0.51,0.46,0.0,0.14,1,0
1331,M,algiers,langues_etrangeres,parents,1,10.89,10.05,10.23,12.48,10.67,10.7,11.18,10.29,9.94,9.73,10.82,10.58,10.06,10.32,10.61,10.78,10.82,10.71,10.83,10.87,10.64,10.76,10.82,18,0.73,6,12,6,3,4,4,practice_based,2,4,0.28,0.29,0.28,0.28,0.29,0.28,0.28,6,3,10.75,passable,0.59,25.94,0.5,0.33,0.49,0.08,0.28,2,6,0.8,0,0.08,0.54,0.0,0.16,1,0
1332,F,tlemcen,langues_etrangeres,academic_guidance,0,10.88,10.17,10.85,11.21,10.0,12.47,10.59,10.01,9.58,10.15,10.07,9.31,10.95,10.13,10.02,10.6,10.78,10.29,10.17,10.53,11.09,10.81,10.76,15,0.7,9,6,0,2,4,3,visual,4,2,0.28,0.31,0.32,0.3,0.26,0.28,0.3,7,3,10.99,passable,0.73,18.12,1.48,0.0,0.59,0.33,0.18,1,6,0.6,0,0.33,0.54,0.0,0.13,0,0
1333,F,tlemcen,langues_etrangeres,academic_guidance,0,11.67,12.93,10.59,11.48,10.61,12.58,11.84,10.78,10.63,10.1,10.64,10.39,11.72,11.05,11.22,11.21,10.87,11.03,11.36,10.99,11.26,11.12,11.75,15,0.72,10,5,0,3,3,3,practice_based,5,3,0.28,0.26,0.24,0.27,0.25,0.22,0.27,6,2,11.19,passable,0.74,17.84,1.96,0.0,0.43,0.18,0.27,2,6,0.6,0,0.18,0.56,0.0,0.2,0,0
1334,M,algiers,langues_etrangeres,interest,0,10.53,10.57,11.26,10.0,10.75,10.0,10.6,9.46,9.67,9.71,8.65,10.39,8.92,9.66,9.38,10.06,10.0,10.02,10.03,10.66,9.4,10.03,10.23,23,0.36,14,9,2,4,3,2,visual,2,2,0.33,0.33,0.33,0.29,0.37,0.32,0.33,6,4,9.76,echec,0.42,44.01,1.54,0.09,0.6,0.4,0.41,2,12,0.4,0,0.4,0.5,0.0,0.17,0,0
1335,F,constantine,langues_etrangeres,friends,0,11.55,11.13,11.03,11.96,12.01,11.65,11.52,10.74,10.25,10.56,10.95,11.15,11.03,11.09,10.49,11.02,10.91,11.36,10.36,11.56,10.45,11.01,11.46,14,0.55,9,5,0,3,4,3,practice_based,3,4,0.27,0.24,0.31,0.23,0.3,0.24,0.26,7,2,11.14,passable,0.79,15.73,1.76,0.0,0.28,0.48,0.27,1,4,0.6,0,0.48,0.55,0.0,0.21,0,0
