student_id,gender,region,filiere,reason_for_choice,is_repeater,brevet_avg,brevet_math,brevet_physics,brevet_science,brevet_arabic,brevet_langues,brevet_hfada,as1_avg_global,as1_math,as1_physics,as1_science,as1_arabic,as1_langues,as1_language_avg,as1_hfada,as2_avg_global,as2_math,as2_physics,as2_science,as2_arabic,as2_langues,as2_language_avg,as2_hfada,weekly_study_hours,study_consistency,time_essential_subjects,time_non_essential_subjects,private_tutoring_hours,exam_anxiety,health_state,family_support_score,learning_style,comprehension_speed,focus_level,weak_math,weak_physics,weak_science,weak_arabic,weak_langues,weak_hfada,problem_solving_gap,sleep_hours,stress_level,bac_avg,bac_mention,study_efficiency,grinder_index,time_allocation_ratio,resource_reliance,improvement_momentum,grade_volatility,stress_performance_ratio,sleep_debt,health_stress_index,family_support_strength,weakness_count,subject_balance,filiere_alignment,consistent_weak,efficient_stressed,repeater_penalty,kabylie_boost
891,F,blida,techniques_maths,parents,0,14.72,14.06,14.32,14.98,15.15,14.69,15.15,13.88,12.89,13.61,13.48,14.61,14.05,14.33,14.67,14.39,13.98,14.38,14.33,14.7,14.77,14.74,14.16,11,0.92,14,0,2,2,5,5,practice_based,4,4,0.07,0.04,0.04,0.02,0.02,0.06,0.05,8,2,14.5,bien,1.31,7.82,140.0,0.18,0.5,0.29,0.14,0,2,1.0,0,0.29,0.71,0.0,0.18,0,0
892,M,algiers,techniques_maths,parents,0,12.19,11.52,12.79,12.72,12.24,11.54,12.33,11.31,10.13,11.48,12.56,10.94,11.17,11.06,11.58,11.99,12.4,12.15,12.47,12.04,11.56,11.8,11.34,17,0.62,16,1,0,3,4,4,auditory,3,3,0.17,0.19,0.17,0.2,0.23,0.24,0.18,8,3,11.77,passable,0.69,21.57,14.55,0.0,0.68,0.32,0.25,0,6,0.8,0,0.32,0.62,0.0,0.17,0,0
893,M,bejaia,techniques_maths,interest,0,10.81,10.0,11.83,10.99,10.17,11.38,10.51,9.84,8.49,10.55,9.41,9.99,10.61,10.3,9.98,10.24,9.73,10.74,10.1,10.66,10.36,10.51,9.88,28,0.35,16,12,2,3,2,2,practice_based,3,2,0.35,0.28,0.33,0.29,0.31,0.34,0.32,6,3,10.23,echec,0.36,60.33,1.32,0.07,0.41,0.37,0.29,2,12,0.4,0,0.37,0.51,0.0,0.11,0,1
894,M,constantine,techniques_maths,interest,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.87,8.35,9.52,8.27,9.59,8.66,9.12,8.82,9.48,9.36,9.97,9.48,9.62,8.9,9.26,9.52,23,0.48,9,14,2,4,3,2,visual,3,3,0.38,0.34,0.37,0.36,0.41,0.37,0.36,7,5,9.43,passable,0.41,45.26,0.64,0.09,0.61,0.35,0.42,1,15,0.4,0,0.35,0.48,0.0,0.17,1,0
895,F,blida,techniques_maths,interest,0,14.92,15.44,14.84,13.93,14.5,14.94,15.9,14.38,15.19,14.09,13.14,13.86,14.48,14.17,15.54,14.81,15.12,14.82,13.7,15.12,14.8,14.96,15.29,8,0.84,8,0,2,2,4,5,reading_writing,3,2,0.0,0.01,0.09,0.0,0.01,0.0,0.01,7,1,14.81,bien,1.83,4.15,80.0,0.25,0.43,0.53,0.13,1,2,1.0,0,0.53,0.73,0.0,0.25,0,0
896,F,tlemcen,techniques_maths,interest,0,10.4,10.0,10.63,10.62,10.0,10.4,10.75,9.4,8.52,9.58,9.41,9.39,9.59,9.49,9.89,9.93,9.8,9.83,10.57,9.73,9.62,9.67,10.02,31,0.38,15,16,4,3,2,3,auditory,2,4,0.35,0.34,0.3,0.35,0.36,0.33,0.35,6,4,9.97,echec,0.32,73.73,0.93,0.13,0.53,0.34,0.3,2,16,0.6,0,0.34,0.5,0.0,0.1,0,0
897,F,oran,techniques_maths,interest,0,11.05,12.45,11.85,10.39,10.19,10.23,11.21,10.06,9.89,10.25,9.96,9.78,9.98,9.88,10.52,10.78,10.84,11.09,10.48,10.81,10.52,10.67,10.96,31,0.42,6,25,2,4,3,2,reading_writing,4,3,0.28,0.26,0.3,0.28,0.3,0.27,0.27,6,5,10.79,passable,0.35,69.36,0.24,0.06,0.72,0.22,0.37,2,15,0.4,0,0.22,0.54,0.0,0.13,0,0
898,M,tizi_ouzou,techniques_maths,interest,0,13.28,12.37,13.2,13.64,13.22,13.81,13.47,12.34,12.08,11.92,12.03,12.66,13.18,12.92,12.17,12.89,13.33,12.81,13.03,12.66,13.08,12.87,12.41,21,0.68,7,14,0,4,3,4,practice_based,4,5,0.11,0.15,0.13,0.16,0.13,0.17,0.13,6,3,13.09,assez_bien,0.62,29.16,0.5,0.0,0.55,0.23,0.3,2,9,0.8,0,0.23,0.65,0.0,0.19,0,1
899,F,constantine,techniques_maths,academic_guidance,0,13.25,13.16,13.96,12.25,13.12,13.64,13.38,12.55,12.1,12.84,11.82,12.8,13.04,12.92,12.72,12.68,12.62,13.15,11.99,12.69,13.02,12.85,12.62,19,0.68,6,13,0,3,3,3,visual,4,2,0.16,0.12,0.2,0.15,0.13,0.16,0.14,8,2,12.65,assez_bien,0.66,24.92,0.46,0.0,0.13,0.4,0.24,0,6,0.6,0,0.4,0.63,0.0,0.16,0,0
900,F,bejaia,techniques_maths,interest,0,17.41,18.86,17.68,17.04,16.57,16.2,18.08,16.64,17.14,17.22,16.14,16.24,15.7,15.97,17.42,16.8,16.97,16.32,16.31,16.83,16.88,16.85,17.51,8,0.85,11,0,0,2,5,5,practice_based,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,16.77,bien,2.07,3.69,110.0,0.0,0.16,0.29,0.12,0,1,1.0,0,0.29,0.83,0.0,0.25,0,1
901,F,blida,techniques_maths,parents,0,15.72,15.26,17.2,15.22,16.02,15.32,15.33,14.62,13.84,15.01,14.56,14.9,14.8,14.85,14.61,15.09,15.0,15.39,14.3,15.25,15.17,15.21,15.43,14,0.93,18,0,0,2,5,4,reading_writing,4,3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,8,3,14.96,bien,1.06,12.06,180.0,0.0,0.47,0.38,0.13,0,3,0.8,0,0.38,0.74,0.0,0.14,0,0
902,M,algiers,techniques_maths,academic_guidance,0,10.68,10.68,10.25,10.0,10.76,11.31,11.11,9.87,10.24,9.18,8.92,9.88,10.53,10.21,10.47,10.32,10.35,10.12,9.95,10.41,10.46,10.43,10.64,29,0.43,6,23,0,4,3,2,reading_writing,2,1,0.31,0.33,0.34,0.31,0.3,0.29,0.32,6,3,10.31,passable,0.35,63.86,0.26,0.0,0.45,0.19,0.38,2,9,0.4,0,0.19,0.51,0.0,0.14,0,0
903,F,oran,techniques_maths,grades_pressure,1,11.89,12.72,12.0,12.78,11.4,10.86,11.59,11.08,11.75,11.11,11.22,10.86,10.77,10.81,10.75,11.44,11.57,11.48,11.81,11.18,11.44,11.31,11.15,15,0.62,9,6,0,2,3,4,practice_based,2,3,0.23,0.23,0.21,0.25,0.24,0.26,0.23,6,3,11.42,assez_bien,0.76,17.52,1.48,0.0,0.36,0.2,0.17,2,9,0.8,0,0.2,0.58,0.0,0.13,1,0
904,M,blida,techniques_maths,interest,0,17.16,17.1,17.5,17.27,17.03,16.76,17.27,16.17,16.09,16.15,16.18,16.37,15.97,16.17,16.26,16.83,16.62,16.93,17.24,16.8,16.56,16.68,16.83,9,0.89,15,0,0,2,5,5,visual,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,16.57,tres_bien,1.82,4.68,150.0,0.0,0.66,0.24,0.12,0,1,1.0,0,0.24,0.85,0.0,0.22,0,0
905,M,oran,techniques_maths,grades_pressure,1,11.55,12.75,10.84,11.27,11.17,12.17,11.11,10.94,12.09,10.16,10.72,10.73,11.52,11.13,10.45,11.53,12.28,11.15,10.64,12.06,12.25,12.15,10.83,13,0.5,16,0,2,4,4,4,practice_based,4,5,0.18,0.26,0.29,0.2,0.18,0.28,0.22,7,2,11.63,assez_bien,0.89,13.17,160.0,0.15,0.59,0.66,0.34,1,4,0.8,0,0.66,0.57,0.0,0.3,1,0
906,M,blida,techniques_maths,parents,0,10.31,10.32,11.52,10.0,10.0,10.0,10.0,9.03,8.36,10.1,9.15,8.36,9.39,8.87,8.84,9.56,9.41,10.38,9.57,8.76,10.11,9.44,9.13,30,0.43,15,15,0,4,3,3,reading_writing,3,2,0.37,0.31,0.36,0.42,0.33,0.39,0.34,5,5,9.38,echec,0.31,72.86,0.99,0.0,0.53,0.56,0.42,3,15,0.6,0,0.56,0.49,0.0,0.13,0,0
907,M,oran,techniques_maths,friends,0,13.42,14.88,13.43,13.3,13.71,12.81,12.38,12.53,13.23,11.88,12.92,12.66,12.44,12.55,12.07,12.88,13.35,12.55,13.41,12.61,12.62,12.61,12.72,21,0.6,14,7,4,3,3,4,practice_based,4,1,0.11,0.16,0.11,0.16,0.16,0.15,0.14,7,3,12.8,assez_bien,0.61,29.71,1.97,0.19,0.34,0.39,0.23,1,9,0.8,0,0.39,0.66,0.0,0.14,0,0
908,F,oran,techniques_maths,interest,0,15.99,15.97,15.62,17.1,16.75,15.01,15.49,14.77,14.78,13.94,15.71,15.36,14.14,14.75,14.67,15.21,14.91,14.56,15.43,16.02,14.71,15.36,15.61,13,0.8,11,2,0,1,4,4,practice_based,2,3,0.01,0.03,0.0,0.0,0.02,0.0,0.02,8,1,15.05,bien,1.15,10.41,5.24,0.0,0.44,0.53,0.07,0,2,0.8,0,0.53,0.75,0.0,0.08,0,0
909,M,constantine,techniques_maths,grades_pressure,0,14.34,14.09,14.07,14.39,13.91,14.2,15.39,13.8,13.09,13.89,13.67,13.33,13.93,13.63,14.86,14.34,13.97,14.68,13.65,14.25,14.34,14.29,15.14,11,0.86,15,0,0,2,4,5,visual,3,5,0.07,0.02,0.09,0.05,0.04,0.0,0.05,9,2,14.47,bien,1.3,7.84,150.0,0.0,0.54,0.35,0.14,0,4,1.0,0,0.35,0.7,0.0,0.18,0,0
910,M,oran,techniques_maths,interest,0,14.16,13.68,14.1,14.57,14.8,12.89,14.89,13.36,13.5,12.94,13.09,13.81,12.62,13.22,14.22,13.97,13.92,13.7,14.21,14.22,13.52,13.87,14.23,17,0.94,16,1,4,2,4,4,visual,2,3,0.07,0.09,0.05,0.05,0.1,0.05,0.08,7,3,13.95,assez_bien,0.82,18.56,14.55,0.23,0.6,0.27,0.14,1,6,0.8,0,0.27,0.7,0.0,0.12,0,0
911,F,oran,techniques_maths,interest,0,10.01,10.0,10.0,10.0,10.0,10.08,10.0,8.43,7.96,8.07,7.75,9.43,9.55,9.49,7.82,9.09,9.1,9.38,8.09,9.88,9.5,9.69,8.6,21,0.35,15,6,2,3,2,3,reading_writing,3,3,0.39,0.37,0.46,0.34,0.37,0.43,0.38,5,4,9.57,echec,0.45,37.95,2.46,0.09,0.66,0.6,0.31,3,16,0.6,0,0.6,0.44,0.0,0.14,0,0
912,M,tlemcen,techniques_maths,parents,0,13.15,12.53,13.25,13.28,13.79,13.07,12.96,12.28,12.11,12.52,11.67,12.94,12.36,12.65,12.05,12.79,13.05,13.22,12.05,12.78,12.85,12.81,12.77,16,0.63,13,3,0,2,3,3,practice_based,4,3,0.13,0.12,0.2,0.15,0.14,0.15,0.12,7,2,12.84,assez_bien,0.8,17.82,4.19,0.0,0.51,0.4,0.15,1,6,0.6,0,0.4,0.64,0.0,0.12,0,0
913,F,tizi_ouzou,techniques_maths,friends,0,10.47,10.13,10.54,10.0,11.2,10.54,10.44,9.65,9.35,9.73,9.14,10.57,9.71,10.14,9.41,10.23,10.03,10.07,10.2,10.43,10.39,10.41,10.24,25,0.48,15,10,0,4,3,2,reading_writing,1,2,0.33,0.33,0.32,0.3,0.31,0.32,0.33,6,4,10.14,echec,0.4,49.62,1.49,0.0,0.58,0.16,0.39,2,12,0.4,0,0.16,0.5,0.0,0.16,0,1
914,F,tlemcen,techniques_maths,parents,0,10.02,10.12,10.0,10.0,10.0,10.0,10.0,8.83,9.98,8.05,8.79,8.89,8.42,8.66,8.83,9.31,10.22,9.12,9.51,9.17,8.62,8.9,9.23,28,0.37,5,23,4,4,3,3,practice_based,3,4,0.32,0.39,0.37,0.39,0.43,0.38,0.36,7,4,9.2,echec,0.33,65.52,0.22,0.14,0.48,0.53,0.43,1,12,0.6,0,0.53,0.48,0.0,0.14,0,0
915,M,oran,techniques_maths,grades_pressure,0,16.78,17.43,16.85,16.41,16.34,17.24,16.39,16.04,16.4,15.9,15.5,15.91,16.37,16.14,16.15,16.2,16.69,16.29,15.45,16.41,16.33,16.37,16.01,8,0.87,11,0,0,1,5,4,auditory,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,16.14,tres_bien,1.99,3.82,110.0,0.0,0.16,0.42,0.06,0,2,0.8,0,0.42,0.81,0.0,0.12,0,0
916,M,blida,techniques_maths,interest,0,10.55,11.94,10.58,10.0,10.72,10.08,10.0,9.28,10.16,8.83,8.65,10.32,9.36,9.84,8.39,9.77,10.78,9.39,9.32,9.9,10.27,10.08,8.97,18,0.31,8,10,2,4,3,3,practice_based,2,1,0.28,0.37,0.38,0.34,0.32,0.4,0.33,6,4,9.77,echec,0.54,28.13,0.79,0.11,0.49,0.55,0.41,2,12,0.6,0,0.55,0.49,0.0,0.22,0,0
917,M,algiers,techniques_maths,interest,0,10.56,11.24,10.5,11.04,10.0,10.57,10.0,9.45,9.98,9.4,9.61,8.52,9.94,9.23,9.27,9.8,9.86,10.17,9.96,9.48,9.7,9.59,9.64,22,0.49,16,6,6,5,2,3,auditory,3,3,0.34,0.32,0.34,0.37,0.35,0.36,0.33,5,4,9.93,echec,0.45,40.05,2.62,0.27,0.35,0.23,0.5,3,16,0.6,0,0.23,0.5,0.0,0.22,0,0
918,M,oran,techniques_maths,interest,0,10.43,10.37,10.0,10.53,10.19,11.46,10.0,9.28,9.71,7.75,9.13,9.21,10.74,9.97,9.15,10.0,9.55,9.41,10.83,9.79,10.49,10.14,9.91,18,0.31,5,13,6,5,3,2,auditory,3,3,0.36,0.37,0.28,0.35,0.3,0.34,0.37,5,4,10.05,passable,0.56,27.47,0.38,0.33,0.72,0.55,0.49,3,12,0.4,0,0.55,0.5,0.0,0.27,0,0
919,M,oran,techniques_maths,interest,0,13.06,13.37,12.36,12.35,13.08,13.0,14.22,12.22,12.83,11.71,11.25,12.52,11.94,12.23,13.07,12.79,12.78,12.32,12.51,13.22,12.91,13.07,13.02,20,0.57,15,5,2,2,4,4,visual,2,4,0.15,0.18,0.17,0.12,0.14,0.13,0.16,7,4,12.88,assez_bien,0.64,27.0,2.94,0.1,0.58,0.31,0.15,1,8,0.8,0,0.31,0.63,0.0,0.1,0,0
920,F,tizi_ouzou,techniques_maths,interest,0,13.79,12.34,14.27,14.76,12.95,14.35,14.06,12.84,12.11,13.03,12.7,12.42,13.29,12.85,13.51,13.27,13.12,12.91,13.41,13.44,13.52,13.48,13.2,13,0.55,15,0,2,2,4,4,reading_writing,1,1,0.13,0.14,0.11,0.1,0.1,0.12,0.13,7,3,13.73,assez_bien,1.05,11.32,150.0,0.15,0.42,0.23,0.14,1,6,0.8,0,0.23,0.66,0.0,0.15,0,1
921,M,algiers,techniques_maths,grades_pressure,0,10.24,11.37,10.0,10.0,10.06,10.0,10.0,9.02,10.45,8.24,8.17,8.89,8.81,8.85,9.56,9.53,10.26,9.5,9.3,9.25,9.08,9.16,9.76,34,0.43,9,25,0,4,2,3,auditory,3,1,0.32,0.37,0.38,0.38,0.39,0.35,0.34,6,4,9.97,echec,0.29,86.67,0.36,0.0,0.51,0.41,0.4,2,16,0.6,0,0.41,0.48,0.0,0.12,0,0
922,M,blida,techniques_maths,grades_pressure,0,10.06,10.0,10.01,10.17,10.0,10.0,10.17,8.82,8.35,8.38,9.18,8.83,8.87,8.85,9.3,9.33,9.16,9.04,10.05,9.05,9.13,9.09,9.58,34,0.39,8,26,6,4,2,2,visual,3,3,0.39,0.4,0.33,0.4,0.39,0.36,0.39,6,5,9.56,echec,0.28,89.41,0.31,0.18,0.52,0.38,0.41,2,20,0.4,0,0.38,0.47,0.0,0.12,0,0
923,F,other,techniques_maths,parents,0,12.52,12.75,12.31,12.16,11.71,13.67,12.49,11.87,11.9,12.1,11.42,10.91,13.04,11.97,11.86,12.02,11.7,11.78,12.21,11.24,12.83,12.04,12.34,21,0.64,7,14,2,2,4,3,reading_writing,2,5,0.22,0.21,0.19,0.25,0.14,0.18,0.22,8,2,12.16,assez_bien,0.58,31.04,0.5,0.09,0.15,0.54,0.16,0,4,0.6,0,0.54,0.59,0.0,0.09,0,0
924,M,setif,techniques_maths,interest,0,14.51,15.21,14.37,16.3,14.61,14.12,12.46,13.68,14.57,13.48,14.01,14.25,13.52,13.88,12.27,14.15,14.55,13.91,14.24,14.17,14.32,14.25,13.71,19,0.68,7,12,4,2,4,4,visual,4,4,0.03,0.07,0.05,0.06,0.05,0.09,0.05,8,3,14.12,bien,0.74,22.64,0.58,0.21,0.47,0.21,0.14,0,6,0.8,0,0.21,0.71,0.0,0.1,0,0
925,M,tlemcen,techniques_maths,grades_pressure,0,10.2,10.01,10.19,10.82,10.0,10.0,10.19,9.67,9.68,9.49,9.85,9.5,9.18,9.34,10.35,9.98,10.38,9.76,9.28,9.94,9.9,9.92,10.63,33,0.5,9,24,2,3,3,3,practice_based,3,3,0.31,0.35,0.38,0.34,0.34,0.29,0.33,7,4,9.85,echec,0.3,83.01,0.37,0.06,0.31,0.35,0.3,1,12,0.6,0,0.35,0.49,0.0,0.09,0,0
926,M,annaba,techniques_maths,interest,0,10.85,10.78,11.08,11.8,10.22,10.53,10.68,10.02,9.95,10.11,10.75,9.41,9.59,9.5,10.29,10.12,10.03,9.81,10.37,10.12,10.25,10.19,10.13,19,0.51,12,7,6,4,2,3,reading_writing,2,2,0.33,0.35,0.31,0.33,0.32,0.32,0.34,6,3,10.12,passable,0.53,30.17,1.69,0.31,0.1,0.19,0.39,2,12,0.6,0,0.19,0.5,0.0,0.21,0,0
927,M,setif,techniques_maths,grades_pressure,0,10.59,10.0,10.0,11.28,10.21,10.49,11.55,9.47,8.86,8.74,10.24,9.36,9.26,9.31,10.36,10.11,10.35,10.05,9.94,9.74,9.86,9.8,10.72,30,0.45,6,24,0,3,2,3,reading_writing,3,3,0.31,0.33,0.34,0.35,0.34,0.29,0.32,5,3,9.99,echec,0.33,69.46,0.25,0.0,0.64,0.21,0.3,3,12,0.6,0,0.21,0.51,0.0,0.1,0,0
928,M,tlemcen,techniques_maths,parents,0,10.67,10.2,10.93,11.48,10.0,11.43,10.0,10.05,9.69,10.68,11.02,9.32,10.92,10.12,8.68,10.1,10.52,10.32,10.32,9.18,10.77,9.98,9.45,20,0.38,9,11,0,5,3,2,auditory,2,1,0.3,0.31,0.31,0.39,0.28,0.37,0.31,6,4,10.31,passable,0.51,32.63,0.81,0.0,0.04,0.55,0.48,2,12,0.4,0,0.55,0.52,0.0,0.25,0,0
929,M,oran,techniques_maths,interest,0,10.63,11.31,11.69,10.0,10.08,10.34,10.36,9.79,10.08,10.65,8.78,9.58,9.87,9.72,9.76,10.24,10.0,10.83,9.35,10.21,10.85,10.53,10.17,21,0.51,13,8,0,4,2,3,reading_writing,3,3,0.33,0.28,0.38,0.32,0.28,0.32,0.31,6,5,10.53,passable,0.5,35.04,1.6,0.0,0.45,0.56,0.38,2,20,0.6,0,0.56,0.5,0.0,0.19,0,0
930,F,constantine,techniques_maths,parents,0,10.26,10.0,11.43,10.0,10.01,10.0,10.13,9.21,8.53,9.83,8.68,9.43,8.76,9.09,10.02,9.64,9.83,9.75,9.35,9.62,9.32,9.47,9.98,20,0.4,15,5,0,4,3,2,auditory,3,4,0.34,0.35,0.38,0.36,0.38,0.33,0.35,5,4,9.98,echec,0.5,33.54,2.94,0.0,0.43,0.21,0.4,3,12,0.4,0,0.21,0.48,0.0,0.2,0,0
931,F,tizi_ouzou,techniques_maths,parents,1,10.84,11.41,10.14,10.13,11.92,11.17,10.27,9.89,9.68,9.37,9.01,10.49,10.76,10.62,10.06,10.4,10.53,10.3,10.41,10.23,10.59,10.41,10.32,22,0.51,14,8,2,4,3,2,visual,2,1,0.3,0.31,0.31,0.32,0.29,0.31,0.31,5,5,10.56,passable,0.48,38.08,1.73,0.09,0.5,0.13,0.38,3,15,0.4,0,0.13,0.52,0.0,0.18,1,1
932,M,other,techniques_maths,interest,0,11.05,10.38,12.04,10.0,11.09,11.86,10.95,10.16,10.27,9.87,9.48,10.36,10.66,10.51,10.33,10.62,11.14,10.47,10.4,10.55,10.69,10.62,10.49,25,0.38,7,18,6,4,2,3,auditory,4,1,0.26,0.3,0.31,0.3,0.29,0.3,0.28,6,4,10.83,passable,0.43,47.02,0.39,0.24,0.46,0.26,0.37,2,16,0.6,0,0.26,0.53,0.0,0.16,0,0
933,F,oran,techniques_maths,parents,0,12.54,11.61,12.7,11.47,13.52,13.83,12.1,12.04,11.68,11.85,11.19,13.16,13.2,13.18,11.17,12.37,12.07,12.71,12.06,12.99,12.38,12.68,12.03,16,0.7,19,0,0,3,3,3,auditory,1,3,0.2,0.15,0.2,0.13,0.17,0.2,0.17,7,3,12.26,assez_bien,0.76,18.57,190.0,0.0,0.33,0.36,0.24,1,9,0.6,0,0.36,0.61,0.0,0.18,0,0
934,M,tlemcen,techniques_maths,academic_guidance,0,11.24,10.0,11.22,12.89,10.91,10.98,11.43,10.13,8.69,10.26,11.12,9.93,10.64,10.29,10.14,10.77,9.68,10.8,11.26,10.69,11.01,10.85,11.18,23,0.51,10,13,0,3,2,2,visual,3,2,0.35,0.28,0.25,0.29,0.27,0.25,0.32,6,3,10.88,passable,0.47,40.28,0.76,0.0,0.64,0.54,0.27,2,12,0.4,0,0.54,0.53,0.0,0.13,0,0
935,M,annaba,techniques_maths,interest,0,10.42,11.16,10.64,10.0,10.0,10.71,10.0,9.49,10.26,9.44,9.62,8.14,10.13,9.13,9.34,10.11,10.08,10.46,10.3,9.53,10.42,9.98,9.85,22,0.52,17,5,0,4,3,2,reading_writing,3,2,0.33,0.3,0.31,0.36,0.31,0.34,0.32,6,4,10.19,passable,0.46,39.2,3.33,0.0,0.62,0.34,0.39,2,12,0.4,0,0.34,0.51,0.0,0.18,0,0
936,M,oran,techniques_maths,parents,0,11.84,10.78,12.15,12.27,11.5,12.38,11.98,11.37,10.6,10.96,12.22,11.61,11.55,11.58,11.26,11.81,11.26,11.58,12.46,11.73,12.01,11.87,11.83,13,0.57,6,7,0,2,3,3,auditory,2,2,0.25,0.23,0.17,0.22,0.2,0.21,0.24,7,3,11.75,passable,0.9,13.04,0.85,0.0,0.44,0.41,0.17,1,9,0.6,0,0.41,0.59,0.0,0.15,0,0
937,M,setif,techniques_maths,parents,1,10.94,11.61,12.07,10.0,10.52,11.35,10.06,9.83,10.47,10.87,7.97,9.83,10.68,10.26,9.16,10.34,10.65,10.27,9.45,10.61,10.66,10.63,10.39,33,0.5,11,22,0,3,3,2,auditory,2,3,0.29,0.32,0.37,0.29,0.29,0.31,0.3,6,4,10.04,passable,0.3,81.83,0.5,0.0,0.51,0.46,0.3,2,12,0.4,0,0.46,0.51,0.0,0.09,1,0
938,F,algiers,techniques_maths,grades_pressure,0,12.13,11.85,11.78,11.7,11.82,12.47,13.19,11.16,11.12,11.05,10.39,10.99,11.77,11.38,11.61,11.85,11.18,12.32,11.07,11.68,12.32,12.0,12.53,18,0.62,13,5,0,2,3,4,visual,1,4,0.25,0.18,0.26,0.22,0.18,0.16,0.22,7,2,12.05,assez_bien,0.67,23.51,2.55,0.0,0.69,0.53,0.16,1,6,0.8,0,0.53,0.58,0.0,0.11,0,0
939,F,tizi_ouzou,techniques_maths,interest,0,11.9,11.83,13.1,11.28,11.7,12.13,11.38,10.97,10.29,11.71,10.23,10.81,11.49,11.15,11.3,11.33,10.49,12.18,10.72,11.36,11.71,11.54,11.51,19,0.32,5,14,0,4,3,3,reading_writing,2,1,0.3,0.19,0.29,0.24,0.22,0.23,0.24,6,4,11.34,passable,0.59,27.39,0.35,0.0,0.36,0.62,0.35,2,12,0.6,0,0.62,0.56,0.0,0.21,0,1
940,F,other,techniques_maths,parents,1,10.78,12.31,10.0,10.9,10.0,10.23,11.26,9.43,10.57,8.17,9.31,9.02,9.06,9.04,10.45,9.87,10.31,8.81,10.06,9.88,9.69,9.79,10.47,21,0.44,9,12,0,3,2,2,practice_based,3,3,0.31,0.41,0.33,0.34,0.35,0.3,0.36,5,3,10.11,passable,0.48,36.26,0.74,0.0,0.44,0.51,0.29,3,12,0.4,0,0.51,0.49,0.0,0.14,1,0
941,M,algiers,techniques_maths,parents,1,13.89,13.05,13.23,15.48,13.67,13.7,14.18,13.29,12.94,12.73,13.82,13.58,13.06,13.32,13.61,13.78,13.82,13.71,13.83,13.87,13.64,13.76,13.82,14,0.93,6,8,4,2,5,4,practice_based,2,4,0.08,0.09,0.08,0.08,0.09,0.08,0.08,7,2,13.75,bien,0.98,13.02,0.74,0.28,0.49,0.08,0.14,1,2,0.8,0,0.08,0.69,0.0,0.14,1,0
942,F,tlemcen,techniques_maths,academic_guidance,0,11.8,11.17,11.85,12.21,10.52,13.47,11.59,11.01,10.58,11.15,11.07,10.31,11.95,11.13,11.02,11.6,11.78,11.29,11.17,11.53,12.09,11.81,11.76,15,0.7,9,6,0,2,4,3,visual,4,2,0.21,0.25,0.26,0.23,0.19,0.22,0.23,7,3,11.99,passable,0.79,16.78,1.48,0.0,0.59,0.33,0.17,1,6,0.6,0,0.33,0.57,0.0,0.13,0,0
943,F,tlemcen,techniques_maths,academic_guidance,0,12.67,13.93,11.59,12.48,11.61,13.58,12.84,11.78,11.63,11.1,11.64,11.39,12.72,12.05,12.22,12.21,11.87,12.03,12.36,11.99,12.26,12.12,12.75,15,0.72,10,5,0,3,3,3,practice_based,5,3,0.21,0.2,0.18,0.2,0.18,0.15,0.2,6,2,12.19,assez_bien,0.81,16.54,1.96,0.0,0.43,0.18,0.24,2,6,0.6,0,0.18,0.6,0.0,0.2,0,0
944,M,algiers,techniques_maths,interest,0,10.92,11.07,11.76,10.0,11.25,10.31,11.1,9.96,10.17,10.21,9.15,10.89,9.42,10.16,9.88,10.56,10.5,10.52,10.53,11.16,9.9,10.53,10.73,23,0.36,14,9,2,4,3,2,visual,2,2,0.3,0.3,0.3,0.26,0.34,0.28,0.3,6,4,10.26,passable,0.44,42.26,1.54,0.09,0.6,0.4,0.39,2,12,0.4,0,0.4,0.53,0.0,0.17,0,0
